"receptor","year","month","day","hour","hour.inc","lat","lon","height","pressure","date.inc","date.start","diffs","trajectory"
1,2015,4,10,20,-16,-81.386,-78.217,1588.5,731,2015-04-10 20:00:00,2015-04-11 12:00:00,-1,101
1,2015,4,10,19,-17,-81.387,-78.019,1566.6,734.9,2015-04-10 19:00:00,2015-04-11 12:00:00,-1,101
1,2015,4,10,18,-18,-81.394,-77.94,1542,737.8,2015-04-10 18:00:00,2015-04-11 12:00:00,-1,101
1,2015,4,10,17,-19,-81.406,-77.937,1518,740.6,2015-04-10 17:00:00,2015-04-11 12:00:00,-1,101
1,2015,4,10,16,-20,-81.422,-77.967,1496.5,742.4,2015-04-10 16:00:00,2015-04-11 12:00:00,-1,101
1,2015,4,10,15,-21,-81.44,-78.031,1477.8,743.5,2015-04-10 15:00:00,2015-04-11 12:00:00,-1,101
1,2015,4,10,14,-22,-81.46,-78.131,1461.8,744.1,2015-04-10 14:00:00,2015-04-11 12:00:00,-1,101
1,2015,4,10,13,-23,-81.481,-78.267,1448.4,744,2015-04-10 13:00:00,2015-04-11 12:00:00,-1,101
1,2015,4,10,12,-24,-81.502,-78.439,1437.5,743.3,2015-04-10 12:00:00,2015-04-11 12:00:00,-1,101
1,2015,4,12,12,0,-80.3,-81.3,1500,717.7,2015-04-12 12:00:00,2015-04-12 12:00:00,24,102
1,2015,4,12,11,-1,-80.709,-82.046,1555.5,698.8,2015-04-12 11:00:00,2015-04-12 12:00:00,-1,102
1,2015,4,12,10,-2,-81.097,-82.728,1605.9,682.1,2015-04-12 10:00:00,2015-04-12 12:00:00,-1,102
1,2015,4,12,9,-3,-81.463,-83.38,1650.7,667.2,2015-04-12 09:00:00,2015-04-12 12:00:00,-1,102
1,2015,4,12,8,-4,-81.804,-84.031,1689.9,653.4,2015-04-12 08:00:00,2015-04-12 12:00:00,-1,102
1,2015,4,12,7,-5,-82.121,-84.702,1723.2,641,2015-04-12 07:00:00,2015-04-12 12:00:00,-1,102
1,2015,4,12,6,-6,-82.415,-85.403,1750.5,629.9,2015-04-12 06:00:00,2015-04-12 12:00:00,-1,102
1,2015,4,12,5,-7,-82.679,-86.09,1774.4,621.7,2015-04-12 05:00:00,2015-04-12 12:00:00,-1,102
1,2015,4,12,4,-8,-82.907,-86.693,1796.4,615.2,2015-04-12 04:00:00,2015-04-12 12:00:00,-1,102
1,2015,4,12,3,-9,-83.103,-87.174,1817.1,610.2,2015-04-12 03:00:00,2015-04-12 12:00:00,-1,102
1,2015,4,12,2,-10,-83.268,-87.513,1836.9,606.4,2015-04-12 02:00:00,2015-04-12 12:00:00,-1,102
1,2015,4,12,1,-11,-83.405,-87.696,1856.2,603.9,2015-04-12 01:00:00,2015-04-12 12:00:00,-1,102
1,2015,4,12,0,-12,-83.517,-87.707,1874.7,602.5,2015-04-12,2015-04-12 12:00:00,-1,102
1,2015,4,11,23,-13,-83.619,-87.59,1891,601.6,2015-04-11 23:00:00,2015-04-12 12:00:00,-1,102
1,2015,4,11,22,-14,-83.722,-87.385,1904.9,601.4,2015-04-11 22:00:00,2015-04-12 12:00:00,-1,102
1,2015,4,11,21,-15,-83.828,-87.084,1915.9,602,2015-04-11 21:00:00,2015-04-12 12:00:00,-1,102
1,2015,4,11,20,-16,-83.937,-86.678,1923.9,603.2,2015-04-11 20:00:00,2015-04-12 12:00:00,-1,102
1,2015,4,11,19,-17,-84.049,-86.163,1929,605,2015-04-11 19:00:00,2015-04-12 12:00:00,-1,102
1,2015,4,11,18,-18,-84.164,-85.535,1931.3,607.4,2015-04-11 18:00:00,2015-04-12 12:00:00,-1,102
1,2015,4,11,17,-19,-84.268,-84.803,1929.5,610.4,2015-04-11 17:00:00,2015-04-12 12:00:00,-1,102
1,2015,4,11,16,-20,-84.348,-83.995,1924,614.2,2015-04-11 16:00:00,2015-04-12 12:00:00,-1,102
1,2015,4,11,15,-21,-84.405,-83.123,1913.8,618.6,2015-04-11 15:00:00,2015-04-12 12:00:00,-1,102
1,2015,4,11,14,-22,-84.44,-82.201,1898.6,623.7,2015-04-11 14:00:00,2015-04-12 12:00:00,-1,102
1,2015,4,11,13,-23,-84.452,-81.235,1877.9,629.5,2015-04-11 13:00:00,2015-04-12 12:00:00,-1,102
1,2015,4,11,12,-24,-84.444,-80.227,1851.4,636.5,2015-04-11 12:00:00,2015-04-12 12:00:00,-1,102
1,2015,4,13,12,0,-80.3,-81.3,1500,719.9,2015-04-13 12:00:00,2015-04-13 12:00:00,24,103
1,2015,4,13,11,-1,-80.559,-81.252,1532.8,713.2,2015-04-13 11:00:00,2015-04-13 12:00:00,-1,103
1,2015,4,13,10,-2,-80.805,-81.141,1565.5,707.2,2015-04-13 10:00:00,2015-04-13 12:00:00,-1,103
1,2015,4,13,9,-3,-81.039,-80.969,1597.8,702,2015-04-13 09:00:00,2015-04-13 12:00:00,-1,103
1,2015,4,13,8,-4,-81.264,-80.738,1629.5,697.6,2015-04-13 08:00:00,2015-04-13 12:00:00,-1,103
1,2015,4,13,7,-5,-81.48,-80.445,1660.2,693.9,2015-04-13 07:00:00,2015-04-13 12:00:00,-1,103
1,2015,4,13,6,-6,-81.689,-80.091,1689.5,690.7,2015-04-13 06:00:00,2015-04-13 12:00:00,-1,103
1,2015,4,13,5,-7,-81.893,-79.646,1718.2,688.3,2015-04-13 05:00:00,2015-04-13 12:00:00,-1,103
1,2015,4,13,4,-8,-82.092,-79.079,1747.6,686.6,2015-04-13 04:00:00,2015-04-13 12:00:00,-1,103
1,2015,4,13,3,-9,-82.285,-78.389,1779.1,685.5,2015-04-13 03:00:00,2015-04-13 12:00:00,-1,103
1,2015,4,13,2,-10,-82.469,-77.57,1813.8,684.8,2015-04-13 02:00:00,2015-04-13 12:00:00,-1,103
1,2015,4,13,1,-11,-82.643,-76.653,1852.4,683.7,2015-04-13 01:00:00,2015-04-13 12:00:00,-1,103
1,2015,4,13,0,-12,-82.806,-75.675,1896.8,682,2015-04-13,2015-04-13 12:00:00,-1,103
1,2015,4,12,23,-13,-82.962,-74.699,1943.2,678.4,2015-04-12 23:00:00,2015-04-13 12:00:00,-1,103
1,2015,4,12,22,-14,-83.115,-73.787,1986.5,673.9,2015-04-12 22:00:00,2015-04-13 12:00:00,-1,103
1,2015,4,12,21,-15,-83.267,-72.954,2026.8,669.3,2015-04-12 21:00:00,2015-04-13 12:00:00,-1,103
1,2015,4,12,20,-16,-83.417,-72.217,2063.4,664.3,2015-04-12 20:00:00,2015-04-13 12:00:00,-1,103
1,2015,4,12,19,-17,-83.567,-71.603,2095.7,658.9,2015-04-12 19:00:00,2015-04-13 12:00:00,-1,103
1,2015,4,12,18,-18,-83.718,-71.141,2123.8,653.3,2015-04-12 18:00:00,2015-04-13 12:00:00,-1,103
1,2015,4,12,17,-19,-83.864,-70.743,2147.2,648.4,2015-04-12 17:00:00,2015-04-13 12:00:00,-1,103
1,2015,4,12,16,-20,-83.997,-70.29,2163.5,644.5,2015-04-12 16:00:00,2015-04-13 12:00:00,-1,103
1,2015,4,12,15,-21,-84.118,-69.763,2173.1,641.4,2015-04-12 15:00:00,2015-04-13 12:00:00,-1,103
1,2015,4,12,14,-22,-84.222,-69.147,2175.3,639.2,2015-04-12 14:00:00,2015-04-13 12:00:00,-1,103
1,2015,4,12,13,-23,-84.31,-68.419,2169.8,638.4,2015-04-12 13:00:00,2015-04-13 12:00:00,-1,103
1,2015,4,12,12,-24,-84.38,-67.559,2155.9,639.1,2015-04-12 12:00:00,2015-04-13 12:00:00,-1,103
1,2015,4,14,12,0,-80.3,-81.3,1500,726.4,2015-04-14 12:00:00,2015-04-14 12:00:00,24,104
1,2015,4,14,11,-1,-80.58,-82.163,1554.8,708,2015-04-14 11:00:00,2015-04-14 12:00:00,-1,104
1,2015,4,14,10,-2,-80.841,-82.926,1607.7,691.6,2015-04-14 10:00:00,2015-04-14 12:00:00,-1,104
1,2015,4,14,9,-3,-81.084,-83.632,1658.5,676.9,2015-04-14 09:00:00,2015-04-14 12:00:00,-1,104
1,2015,4,14,8,-4,-81.306,-84.309,1706.7,663.4,2015-04-14 08:00:00,2015-04-14 12:00:00,-1,104
1,2015,4,14,7,-5,-81.506,-84.968,1752,651.1,2015-04-14 07:00:00,2015-04-14 12:00:00,-1,104
1,2015,4,14,6,-6,-81.683,-85.602,1794,640.2,2015-04-14 06:00:00,2015-04-14 12:00:00,-1,104
1,2015,4,14,5,-7,-81.837,-86.181,1833.2,630.4,2015-04-14 05:00:00,2015-04-14 12:00:00,-1,104
1,2015,4,14,4,-8,-81.974,-86.677,1869.7,621.8,2015-04-14 04:00:00,2015-04-14 12:00:00,-1,104
1,2015,4,14,3,-9,-82.095,-87.092,1903.5,614.5,2015-04-14 03:00:00,2015-04-14 12:00:00,-1,104
1,2015,4,14,2,-10,-82.203,-87.426,1934.2,608.2,2015-04-14 02:00:00,2015-04-14 12:00:00,-1,104
1,2015,4,14,1,-11,-82.301,-87.676,1961.9,603.3,2015-04-14 01:00:00,2015-04-14 12:00:00,-1,104
1,2015,4,14,0,-12,-82.389,-87.834,1986,599.6,2015-04-14,2015-04-14 12:00:00,-1,104
1,2015,4,13,23,-13,-82.476,-87.923,2005,596.2,2015-04-13 23:00:00,2015-04-14 12:00:00,-1,104
1,2015,4,13,22,-14,-82.572,-87.961,2019.5,594,2015-04-13 22:00:00,2015-04-14 12:00:00,-1,104
1,2015,4,13,21,-15,-82.679,-87.927,2029.4,592.8,2015-04-13 21:00:00,2015-04-14 12:00:00,-1,104
1,2015,4,13,20,-16,-82.797,-87.806,2034.3,592.4,2015-04-13 20:00:00,2015-04-14 12:00:00,-1,104
1,2015,4,13,19,-17,-82.929,-87.586,2034.3,593,2015-04-13 19:00:00,2015-04-14 12:00:00,-1,104
1,2015,4,13,18,-18,-83.075,-87.251,2029.2,594.7,2015-04-13 18:00:00,2015-04-14 12:00:00,-1,104
1,2015,4,13,17,-19,-83.225,-86.75,2024.1,598.3,2015-04-13 17:00:00,2015-04-14 12:00:00,-1,104
1,2015,4,13,16,-20,-83.37,-86.026,2023.3,602.1,2015-04-13 16:00:00,2015-04-14 12:00:00,-1,104
1,2015,4,13,15,-21,-83.509,-85.053,2027.7,606.4,2015-04-13 15:00:00,2015-04-14 12:00:00,-1,104
1,2015,4,13,14,-22,-83.641,-83.805,2038.5,611.4,2015-04-13 14:00:00,2015-04-14 12:00:00,-1,104
1,2015,4,13,13,-23,-83.762,-82.258,2055.6,617.1,2015-04-13 13:00:00,2015-04-14 12:00:00,-1,104
1,2015,4,13,12,-24,-83.87,-80.378,2078,622.9,2015-04-13 12:00:00,2015-04-14 12:00:00,-1,104
1,2015,4,15,12,0,-80.3,-81.3,1500,727.3,2015-04-15 12:00:00,2015-04-15 12:00:00,24,105
1,2015,4,15,11,-1,-80.207,-81.633,1465.9,728.3,2015-04-15 11:00:00,2015-04-15 12:00:00,-1,105
1,2015,4,15,10,-2,-80.116,-81.994,1435.8,728.3,2015-04-15 10:00:00,2015-04-15 12:00:00,-1,105
1,2015,4,15,9,-3,-80.026,-82.385,1409.8,727.3,2015-04-15 09:00:00,2015-04-15 12:00:00,-1,105
1,2015,4,15,8,-4,-79.934,-82.805,1387.4,725,2015-04-15 08:00:00,2015-04-15 12:00:00,-1,105
1,2015,4,15,7,-5,-79.84,-83.254,1368.2,721.7,2015-04-15 07:00:00,2015-04-15 12:00:00,-1,105
1,2015,4,15,6,-6,-79.742,-83.739,1352,717.9,2015-04-15 06:00:00,2015-04-15 12:00:00,-1,105
1,2015,4,15,5,-7,-79.647,-84.264,1337.6,713.7,2015-04-15 05:00:00,2015-04-15 12:00:00,-1,105
1,2015,4,15,4,-8,-79.564,-84.843,1323.9,709.2,2015-04-15 04:00:00,2015-04-15 12:00:00,-1,105
1,2015,4,15,3,-9,-79.489,-85.473,1310.5,704.1,2015-04-15 03:00:00,2015-04-15 12:00:00,-1,105
1,2015,4,15,2,-10,-79.421,-86.141,1297.7,698.5,2015-04-15 02:00:00,2015-04-15 12:00:00,-1,105
1,2015,4,15,1,-11,-79.356,-86.848,1285.7,692.4,2015-04-15 01:00:00,2015-04-15 12:00:00,-1,105
1,2015,4,15,0,-12,-79.295,-87.597,1274.3,686,2015-04-15,2015-04-15 12:00:00,-1,105
1,2015,4,14,23,-13,-79.24,-88.415,1266.7,680.3,2015-04-14 23:00:00,2015-04-15 12:00:00,-1,105
1,2015,4,14,22,-14,-79.191,-89.326,1265.6,672.9,2015-04-14 22:00:00,2015-04-15 12:00:00,-1,105
1,2015,4,14,21,-15,-79.146,-90.339,1271.1,664.9,2015-04-14 21:00:00,2015-04-15 12:00:00,-1,105
1,2015,4,14,20,-16,-79.102,-91.457,1283,657.1,2015-04-14 20:00:00,2015-04-15 12:00:00,-1,105
1,2015,4,14,19,-17,-79.056,-92.685,1300.3,649,2015-04-14 19:00:00,2015-04-15 12:00:00,-1,105
1,2015,4,14,18,-18,-79.005,-94.023,1323.2,642.9,2015-04-14 18:00:00,2015-04-15 12:00:00,-1,105
1,2015,4,14,17,-19,-78.945,-95.41,1346.5,637.5,2015-04-14 17:00:00,2015-04-15 12:00:00,-1,105
1,2015,4,14,16,-20,-78.875,-96.782,1368.3,635.3,2015-04-14 16:00:00,2015-04-15 12:00:00,-1,105
1,2015,4,14,15,-21,-78.796,-98.131,1387,635.2,2015-04-14 15:00:00,2015-04-15 12:00:00,-1,105
1,2015,4,14,14,-22,-78.706,-99.45,1402.3,637.3,2015-04-14 14:00:00,2015-04-15 12:00:00,-1,105
1,2015,4,14,13,-23,-78.604,-100.733,1412.7,640.8,2015-04-14 13:00:00,2015-04-15 12:00:00,-1,105
1,2015,4,14,12,-24,-78.49,-101.972,1417,645.6,2015-04-14 12:00:00,2015-04-15 12:00:00,-1,105
1,2015,4,16,12,0,-80.3,-81.3,1500,724.1,2015-04-16 12:00:00,2015-04-16 12:00:00,24,106
1,2015,4,16,11,-1,-80.205,-80.952,1482.7,731.4,2015-04-16 11:00:00,2015-04-16 12:00:00,-1,106
1,2015,4,16,10,-2,-80.123,-80.62,1468.1,738,2015-04-16 10:00:00,2015-04-16 12:00:00,-1,106
1,2015,4,16,9,-3,-80.053,-80.308,1456.1,744,2015-04-16 09:00:00,2015-04-16 12:00:00,-1,106
1,2015,4,16,8,-4,-79.993,-80.022,1446.5,749.3,2015-04-16 08:00:00,2015-04-16 12:00:00,-1,106
1,2015,4,16,7,-5,-79.939,-79.765,1438.6,752.6,2015-04-16 07:00:00,2015-04-16 12:00:00,-1,106
1,2015,4,16,6,-6,-79.888,-79.539,1433.3,755.3,2015-04-16 06:00:00,2015-04-16 12:00:00,-1,106
1,2015,4,16,5,-7,-79.837,-79.327,1425.8,757.7,2015-04-16 05:00:00,2015-04-16 12:00:00,-1,106
1,2015,4,16,4,-8,-79.787,-79.11,1411,761.5,2015-04-16 04:00:00,2015-04-16 12:00:00,-1,106
1,2015,4,16,3,-9,-79.738,-78.884,1388.9,766.2,2015-04-16 03:00:00,2015-04-16 12:00:00,-1,106
1,2015,4,16,2,-10,-79.692,-78.645,1359.8,771.9,2015-04-16 02:00:00,2015-04-16 12:00:00,-1,106
1,2015,4,16,1,-11,-79.648,-78.387,1323.7,778.7,2015-04-16 01:00:00,2015-04-16 12:00:00,-1,106
1,2015,4,16,0,-12,-79.607,-78.107,1280.9,786.5,2015-04-16,2015-04-16 12:00:00,-1,106
1,2015,4,15,23,-13,-79.568,-77.822,1234.5,794.6,2015-04-15 23:00:00,2015-04-16 12:00:00,-1,106
1,2015,4,15,22,-14,-79.531,-77.556,1188.1,802.1,2015-04-15 22:00:00,2015-04-16 12:00:00,-1,106
1,2015,4,15,21,-15,-79.495,-77.311,1141.3,809.2,2015-04-15 21:00:00,2015-04-16 12:00:00,-1,106
1,2015,4,15,20,-16,-79.461,-77.089,1094.1,816.1,2015-04-15 20:00:00,2015-04-16 12:00:00,-1,106
1,2015,4,15,19,-17,-79.426,-76.889,1046.3,823.1,2015-04-15 19:00:00,2015-04-16 12:00:00,-1,106
1,2015,4,15,18,-18,-79.392,-76.71,997.7,830.1,2015-04-15 18:00:00,2015-04-16 12:00:00,-1,106
1,2015,4,15,17,-19,-79.366,-76.536,951,837.7,2015-04-15 17:00:00,2015-04-16 12:00:00,-1,106
1,2015,4,15,16,-20,-79.359,-76.363,909.8,844.2,2015-04-15 16:00:00,2015-04-16 12:00:00,-1,106
1,2015,4,15,15,-21,-79.37,-76.208,874.4,849.8,2015-04-15 15:00:00,2015-04-16 12:00:00,-1,106
1,2015,4,15,14,-22,-79.396,-76.084,844.9,854.6,2015-04-15 14:00:00,2015-04-16 12:00:00,-1,106
1,2015,4,15,13,-23,-79.44,-75.994,821.2,858.6,2015-04-15 13:00:00,2015-04-16 12:00:00,-1,106
1,2015,4,15,12,-24,-79.499,-75.939,803.4,861.7,2015-04-15 12:00:00,2015-04-16 12:00:00,-1,106
1,2015,4,17,12,0,-80.3,-81.3,1500,721.1,2015-04-17 12:00:00,2015-04-17 12:00:00,24,107
1,2015,4,17,11,-1,-80.149,-81.496,1493.9,722.1,2015-04-17 11:00:00,2015-04-17 12:00:00,-1,107
1,2015,4,17,10,-2,-80.003,-81.677,1490.1,723,2015-04-17 10:00:00,2015-04-17 12:00:00,-1,107
1,2015,4,17,9,-3,-79.86,-81.845,1487.4,722,2015-04-17 09:00:00,2015-04-17 12:00:00,-1,107
1,2015,4,17,8,-4,-79.719,-82.001,1486.7,720.9,2015-04-17 08:00:00,2015-04-17 12:00:00,-1,107
1,2015,4,17,7,-5,-79.582,-82.146,1487.5,719.8,2015-04-17 07:00:00,2015-04-17 12:00:00,-1,107
1,2015,4,17,6,-6,-79.449,-82.281,1489.2,718.8,2015-04-17 06:00:00,2015-04-17 12:00:00,-1,107
1,2015,4,17,5,-7,-79.317,-82.366,1489.9,717.5,2015-04-17 05:00:00,2015-04-17 12:00:00,-1,107
1,2015,4,17,4,-8,-79.188,-82.356,1490.9,717.4,2015-04-17 04:00:00,2015-04-17 12:00:00,-1,107
1,2015,4,17,3,-9,-79.066,-82.249,1492.2,718.3,2015-04-17 03:00:00,2015-04-17 12:00:00,-1,107
1,2015,4,17,2,-10,-78.954,-82.042,1494.2,720.2,2015-04-17 02:00:00,2015-04-17 12:00:00,-1,107
1,2015,4,17,1,-11,-78.855,-81.736,1497.7,723.1,2015-04-17 01:00:00,2015-04-17 12:00:00,-1,107
1,2015,4,17,0,-12,-78.771,-81.328,1502.9,726.9,2015-04-17,2015-04-17 12:00:00,-1,107
1,2015,4,16,23,-13,-78.704,-80.851,1508.9,731.6,2015-04-16 23:00:00,2015-04-17 12:00:00,-1,107
1,2015,4,16,22,-14,-78.654,-80.342,1514.5,736.7,2015-04-16 22:00:00,2015-04-17 12:00:00,-1,107
1,2015,4,16,21,-15,-78.621,-79.806,1519.3,741.7,2015-04-16 21:00:00,2015-04-17 12:00:00,-1,107
1,2015,4,16,20,-16,-78.604,-79.254,1522.6,746.5,2015-04-16 20:00:00,2015-04-17 12:00:00,-1,107
1,2015,4,16,19,-17,-78.602,-78.692,1524.4,751.5,2015-04-16 19:00:00,2015-04-17 12:00:00,-1,107
1,2015,4,16,18,-18,-78.617,-78.123,1524.4,756.8,2015-04-16 18:00:00,2015-04-17 12:00:00,-1,107
1,2015,4,16,17,-19,-78.644,-77.537,1522.8,762.6,2015-04-16 17:00:00,2015-04-17 12:00:00,-1,107
1,2015,4,16,16,-20,-78.678,-76.924,1518.5,767.8,2015-04-16 16:00:00,2015-04-17 12:00:00,-1,107
1,2015,4,16,15,-21,-78.717,-76.286,1511.8,773.4,2015-04-16 15:00:00,2015-04-17 12:00:00,-1,107
1,2015,4,16,14,-22,-78.761,-75.624,1502.8,779.5,2015-04-16 14:00:00,2015-04-17 12:00:00,-1,107
1,2015,4,16,13,-23,-78.808,-74.937,1491.3,786,2015-04-16 13:00:00,2015-04-17 12:00:00,-1,107
1,2015,4,16,12,-24,-78.857,-74.228,1476.5,791.8,2015-04-16 12:00:00,2015-04-17 12:00:00,-1,107
1,2015,4,18,12,0,-80.3,-81.3,1500,719,2015-04-18 12:00:00,2015-04-18 12:00:00,24,108
1,2015,4,18,11,-1,-80.153,-80.795,1479.2,729.1,2015-04-18 11:00:00,2015-04-18 12:00:00,-1,108
1,2015,4,18,10,-2,-80.029,-80.26,1459,739.5,2015-04-18 10:00:00,2015-04-18 12:00:00,-1,108
1,2015,4,18,9,-3,-79.928,-79.7,1438,748.6,2015-04-18 09:00:00,2015-04-18 12:00:00,-1,108
1,2015,4,18,8,-4,-79.85,-79.116,1416.2,757.2,2015-04-18 08:00:00,2015-04-18 12:00:00,-1,108
1,2015,4,18,7,-5,-79.795,-78.502,1394.5,766.1,2015-04-18 07:00:00,2015-04-18 12:00:00,-1,108
1,2015,4,18,6,-6,-79.766,-77.846,1372.9,775.5,2015-04-18 06:00:00,2015-04-18 12:00:00,-1,108
1,2015,4,18,5,-7,-79.755,-77.137,1349.8,784.4,2015-04-18 05:00:00,2015-04-18 12:00:00,-1,108
1,2015,4,18,4,-8,-79.753,-76.37,1323.9,793.5,2015-04-18 04:00:00,2015-04-18 12:00:00,-1,108
1,2015,4,18,3,-9,-79.761,-75.547,1295.5,803.6,2015-04-18 03:00:00,2015-04-18 12:00:00,-1,108
1,2015,4,18,2,-10,-79.776,-74.671,1264.7,813.7,2015-04-18 02:00:00,2015-04-18 12:00:00,-1,108
1,2015,4,18,1,-11,-79.794,-73.749,1231.4,823.3,2015-04-18 01:00:00,2015-04-18 12:00:00,-1,108
1,2015,4,18,0,-12,-79.814,-72.794,1196.5,833.3,2015-04-18,2015-04-18 12:00:00,-1,108
1,2015,4,17,23,-13,-79.836,-71.875,1162,841.3,2015-04-17 23:00:00,2015-04-18 12:00:00,-1,108
1,2015,4,17,22,-14,-79.862,-71.062,1130.8,847.5,2015-04-17 22:00:00,2015-04-18 12:00:00,-1,108
1,2015,4,17,21,-15,-79.891,-70.361,1103.1,853,2015-04-17 21:00:00,2015-04-18 12:00:00,-1,108
1,2015,4,17,20,-16,-79.921,-69.774,1078.6,857.2,2015-04-17 20:00:00,2015-04-18 12:00:00,-1,108
1,2015,4,17,19,-17,-79.951,-69.302,1057.1,860.1,2015-04-17 19:00:00,2015-04-18 12:00:00,-1,108
1,2015,4,17,18,-18,-79.978,-68.945,1038.8,862.6,2015-04-17 18:00:00,2015-04-18 12:00:00,-1,108
1,2015,4,17,17,-19,-80.009,-68.666,1022.7,864.5,2015-04-17 17:00:00,2015-04-18 12:00:00,-1,108
1,2015,4,17,16,-20,-80.047,-68.428,1008.4,865.7,2015-04-17 16:00:00,2015-04-18 12:00:00,-1,108
1,2015,4,17,15,-21,-80.093,-68.231,996,866.6,2015-04-17 15:00:00,2015-04-18 12:00:00,-1,108
1,2015,4,17,14,-22,-80.147,-68.077,985.7,867.1,2015-04-17 14:00:00,2015-04-18 12:00:00,-1,108
1,2015,4,17,13,-23,-80.207,-67.966,977.6,867.2,2015-04-17 13:00:00,2015-04-18 12:00:00,-1,108
1,2015,4,17,12,-24,-80.275,-67.9,972,866.9,2015-04-17 12:00:00,2015-04-18 12:00:00,-1,108
1,2015,4,19,12,0,-80.3,-81.3,1500,716.8,2015-04-19 12:00:00,2015-04-19 12:00:00,24,109
1,2015,4,19,11,-1,-80.131,-80.031,1455.3,738.3,2015-04-19 11:00:00,2015-04-19 12:00:00,-1,109
1,2015,4,19,10,-2,-80.012,-78.792,1406.7,758.2,2015-04-19 10:00:00,2015-04-19 12:00:00,-1,109
1,2015,4,19,9,-3,-79.936,-77.568,1355.3,776.9,2015-04-19 09:00:00,2015-04-19 12:00:00,-1,109
1,2015,4,19,8,-4,-79.9,-76.34,1301.8,793.8,2015-04-19 08:00:00,2015-04-19 12:00:00,-1,109
1,2015,4,19,7,-5,-79.898,-75.084,1248.5,810.7,2015-04-19 07:00:00,2015-04-19 12:00:00,-1,109
1,2015,4,19,6,-6,-79.927,-73.79,1195,825,2015-04-19 06:00:00,2015-04-19 12:00:00,-1,109
1,2015,4,19,5,-7,-79.973,-72.484,1141.3,839,2015-04-19 05:00:00,2015-04-19 12:00:00,-1,109
1,2015,4,19,4,-8,-80.022,-71.194,1086.8,848.7,2015-04-19 04:00:00,2015-04-19 12:00:00,-1,109
1,2015,4,19,3,-9,-80.072,-69.929,1032.8,857.5,2015-04-19 03:00:00,2015-04-19 12:00:00,-1,109
1,2015,4,19,2,-10,-80.119,-68.692,978.9,863.2,2015-04-19 02:00:00,2015-04-19 12:00:00,-1,109
1,2015,4,19,1,-11,-80.163,-67.481,926.1,868.8,2015-04-19 01:00:00,2015-04-19 12:00:00,-1,109
1,2015,4,19,0,-12,-80.204,-66.298,873.8,871.7,2015-04-19,2015-04-19 12:00:00,-1,109
1,2015,4,18,23,-13,-80.247,-65.138,826.6,875.4,2015-04-18 23:00:00,2015-04-19 12:00:00,-1,109
1,2015,4,18,22,-14,-80.296,-63.988,787.1,876.4,2015-04-18 22:00:00,2015-04-19 12:00:00,-1,109
1,2015,4,18,21,-15,-80.348,-62.841,755.6,876.4,2015-04-18 21:00:00,2015-04-19 12:00:00,-1,109
1,2015,4,18,20,-16,-80.402,-61.691,731.3,875.3,2015-04-18 20:00:00,2015-04-19 12:00:00,-1,109
1,2015,4,18,19,-17,-80.457,-60.534,714.3,873,2015-04-18 19:00:00,2015-04-19 12:00:00,-1,109
1,2015,4,18,18,-18,-80.51,-59.364,704.5,870,2015-04-18 18:00:00,2015-04-19 12:00:00,-1,109
1,2015,4,18,17,-19,-80.553,-58.203,699.1,866.5,2015-04-18 17:00:00,2015-04-19 12:00:00,-1,109
1,2015,4,18,16,-20,-80.579,-57.075,694.9,863.8,2015-04-18 16:00:00,2015-04-19 12:00:00,-1,109
1,2015,4,18,15,-21,-80.589,-55.988,692.1,861.6,2015-04-18 15:00:00,2015-04-19 12:00:00,-1,109
1,2015,4,18,14,-22,-80.581,-54.951,690.5,859.4,2015-04-18 14:00:00,2015-04-19 12:00:00,-1,109
1,2015,4,18,13,-23,-80.559,-53.969,690.2,858.3,2015-04-18 13:00:00,2015-04-19 12:00:00,-1,109
1,2015,4,18,12,-24,-80.523,-53.052,690.8,857.5,2015-04-18 12:00:00,2015-04-19 12:00:00,-1,109
1,2015,4,20,12,0,-80.3,-81.3,1500,718.2,2015-04-20 12:00:00,2015-04-20 12:00:00,24,110
1,2015,4,20,11,-1,-80.228,-79.032,1451.2,748.2,2015-04-20 11:00:00,2015-04-20 12:00:00,-1,110
1,2015,4,20,10,-2,-80.205,-76.912,1392.6,776.1,2015-04-20 10:00:00,2015-04-20 12:00:00,-1,110
1,2015,4,20,9,-3,-80.214,-74.895,1324.7,800.1,2015-04-20 09:00:00,2015-04-20 12:00:00,-1,110
1,2015,4,20,8,-4,-80.233,-72.947,1249,818.7,2015-04-20 08:00:00,2015-04-20 12:00:00,-1,110
1,2015,4,20,7,-5,-80.245,-71.055,1168.4,834.2,2015-04-20 07:00:00,2015-04-20 12:00:00,-1,110
1,2015,4,20,6,-6,-80.243,-69.23,1085.5,847,2015-04-20 06:00:00,2015-04-20 12:00:00,-1,110
1,2015,4,20,5,-7,-80.218,-67.441,1003,858,2015-04-20 05:00:00,2015-04-20 12:00:00,-1,110
1,2015,4,20,4,-8,-80.165,-65.658,921.9,865.6,2015-04-20 04:00:00,2015-04-20 12:00:00,-1,110
1,2015,4,20,3,-9,-80.08,-63.896,844.1,871.1,2015-04-20 03:00:00,2015-04-20 12:00:00,-1,110
1,2015,4,20,2,-10,-79.96,-62.178,770.5,874.6,2015-04-20 02:00:00,2015-04-20 12:00:00,-1,110
1,2015,4,20,1,-11,-79.802,-60.529,702.1,876.5,2015-04-20 01:00:00,2015-04-20 12:00:00,-1,110
